ProductName,ShortDescription,FullDescription,ManufacturerId,VendorId,IsActive,ShowOnHomePage,MarkAsNew,AllowCustomerReviews,SellStartDatetimeUTC,SellEndDatetimeUTC,Sku,Price,IsDiscountAllowed,IsShippingFree,ShippingCharges,CategoriesIdsCommaSeperated,TagsIdsCommaSeperated,ShippingMethodsIdsCommaSeperated,ColorsIdsCommaSeperated,SizeIdsCommaSeperated,ImagesIdsCommaSeperated,EstimatedShippingDays,IsReturnAble,InventoryMethodId,WarehouseId,StockQuantity,IsBoundToStockQuantity,DisplayStockQuantity,OrderMinimumQuantity,OrderMaximumQuantity,MetaTitle,MetaKeywords,MetaDescription
106/Saxo Gear Linkage (Satchshift),<p>106/Saxo Satchshift.</p><p>Race spec uprated replacement gear linkage to fit the 106/Saxo.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel a,<p>106/Saxo Satchshift.</p><p>Race spec uprated replacement gear linkage to fit the 106/Saxo.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further back for comfort.</p>,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,106/Saxo Gear Linkage (Satchshift),,
106/Saxo Hydraulic handbrake (Satchshift),<p>Replacement base plate for the 106/Saxo Satchshift incorporating master cylinder housing and handle for hydraulic handbrake operation. Includes 5/16 unf female rose joint for connection to master cylinder. Optional 0.625 Wilwood master cylinder.</,<p>Replacement base plate for the 106/Saxo Satchshift incorporating master cylinder housing and handle for hydraulic handbrake operation. Includes 5/16 unf female rose joint for connection to master cylinder. Optional 0.625 Wilwood master cylinder.</p>,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,106/Saxo Hydraulic handbrake (Satchshift),,
106/Saxo MA to BE Linkage conversion parts for BE4r gearbox (SatchShift),<p>MA to BE conversion parts. This is useful if you have already bought a Satchshift from us and have upgraded your 106/Saxo gearbox to a BE4r type.</p>,<p>MA to BE conversion parts. This is useful if you have already bought a Satchshift from us and have upgraded your 106/Saxo gearbox to a BE4r type.</p>,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,106/Saxo MA to BE Linkage conversion parts for BE4r gearbox (SatchShift),,
106/Saxo MA to BE Linkage conversion parts for BE4r gearbox to suit our BE mount kit (SatchShift),<p>MA to BE conversion parts. This is useful if you have already bought a Satchshift from us and have upgraded your 106/Saxo gearbox to a BE4r type.</p>,<p>MA to BE conversion parts. This is useful if you have already bought a Satchshift from us and have upgraded your 106/Saxo gearbox to a BE4r type.</p>,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,106/Saxo MA to BE Linkage conversion parts for BE4r gearbox to suit our BE mount kit (SatchShift),,
106/Saxo MA to BE Linkage conversion parts to suit BE Cup Car gearbox (SatchShift),<p>MA to BE conversion parts. This is useful if you have already bought a Satchshift from us and have upgraded your 106/Saxo gearbox to a 106 cup car type.</p>,<p>MA to BE conversion parts. This is useful if you have already bought a Satchshift from us and have upgraded your 106/Saxo gearbox to a 106 cup car type.</p>,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,106/Saxo MA to BE Linkage conversion parts to suit BE Cup Car gearbox (SatchShift),,
205 Gear Linkage (Satchshift),"<p>205 Satchshift, race spec uprated replacement gear linkage to fit a 205.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further ","<p>205 Satchshift, race spec uprated replacement gear linkage to fit a 205.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further back for comfort.</p><p>Suitable for all 205 models, please chose from BE1, BE3, or MA options from the drop-down menu. Cars running a 6 speed gearbox will require the BE1 version as it comes with an alloy lift up reverse mechanism.</p><p>Please note, the BE1 kit does NOT include the reverse cable.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,205 Gear Linkage (Satchshift),,
SatchShift Gear Knob,"<p>Replacement acetal gear knob for all versions of the SatchShift, available in white, yellow, or black.</p>","<p>Replacement acetal gear knob for all versions of the SatchShift, available in white, yellow, or black.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,SatchShift Gear Knob,,
205 Hydraulic handbrake (Satchshift),"<p>Hydraulic handbrake upgrade for the Peugeot 205 SatchShift, incorporating master cylinder housing and handle for hydraulic handbrake operation.</p><p>Includes 5/16 unf female rose joint for connection to master cylinder. Optional 0.625 Wilwood mas","<p>Hydraulic handbrake upgrade for the Peugeot 205 SatchShift, incorporating master cylinder housing and handle for hydraulic handbrake operation.</p><p>Includes 5/16 unf female rose joint for connection to master cylinder. Optional 0.625 Wilwood master cylinder.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,205 Hydraulic handbrake (Satchshift),,
206 Gear Linkage (Satchshift),"<p>Race spec uprated replacement gear linkage to fit the Peugeot 206. Available for BE4, BE4R, BE3, and MA type gearboxes.</p><p>Our SatchShift kit fully replace the original linkage giving precise gear changes with a much longer gearstick that is cl","<p>Race spec uprated replacement gear linkage to fit the Peugeot 206. Available for BE4, BE4R, BE3, and MA type gearboxes.</p><p>Our SatchShift kit fully replace the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further back for comfort.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,206 Gear Linkage (Satchshift),,
306/ZX Gear Linkage (Satchshift),<p>306/ZX Satchshift.</p><p>Race spec uprated replacement gear linkage to fit the 306/ZX.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and p,"<p>306/ZX Satchshift.</p><p>Race spec uprated replacement gear linkage to fit the 306/ZX.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further back for comfort.</p><p>Available in 5 speed configuration as standard, or with optional alloy reverse lifter for the 6 speed, please select correct gearbox type when ordering.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,306/ZX Gear Linkage (Satchshift),,
C2 Gear Linkage (Satchshift),<p>Race spec uprated replacement gear linkage to fit the Citroen C2.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further back fo,"<p>Race spec uprated replacement gear linkage to fit the Citroen C2.</p><p>The Satchshift kit fully replaces the original linkage giving precise gear changes with a much longer gearstick that is closer to the steering wheel and placed further back for comfort.</p><p>Available to fit both the MA and BE gearbox, and two designs to suit LHD and RHD vehicles, please select correct gearbox type when ordering.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,C2 Gear Linkage (Satchshift),,
SatchShift service kit,"<p>A full set of replacement rose joints, ball joints, and spherical bearings for your SatchShift. Includes the M10 RH rose joints for the lower rod, M8 LH and RH rose joints, ball joints, and the spherical bearings for the bulkhead quadrant and end ","<p>A full set of replacement rose joints, ball joints, and spherical bearings for your SatchShift. Includes the M10 RH rose joints for the lower rod, M8 LH and RH rose joints, ball joints, and the spherical bearings for the bulkhead quadrant and end of the lower rod.<br>Please email us when ordering to confirm which version of the SatchShift you have so we can include the right combination of joints and bearings to suit your kit.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,SatchShift service kit,,
"TU 16v ITB kit with filter, base plate, and Jenvey fuel rail",<p>TU ITB kit with filter and base plate and jenvey fuel rail</p>,<p>TU ITB kit with filter and base plate and jenvey fuel rail</p>,0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,"TU 16v ITB kit with filter, base plate, and Jenvey fuel rail",,
106/Saxo BE4R Engine mount kit (standard engine position),"<p>Our new Peugeot 106/Citroen Saxo TU/BE4R mount kit that keeps the engine in the OE position, and critically, the new short intermediate shaft now enables us to ensure the engine and gearbox are square and level in the engine bay.</p><p>This offers","<p>Our new Peugeot 106/Citroen Saxo TU/BE4R mount kit that keeps the engine in the OE position, and critically, the new short intermediate shaft now enables us to ensure the engine and gearbox are square and level in the engine bay.</p><p>This offers some significant benefits when carrying out the BE4R gearbox conversion in the 106 and Saxo –</p><p>– Moves the inner CV cup away from the chassis rail for clearance gains.<br>– Allows more even driveshaft lengths across both side of the car.<br>– Gives less movement on the inner CV with improved CV angles, allowing more droop travel.<br>– No welding required.<br>– Retains the OE engine position and angle.<br>-Can be used with the OE top mount, or alternatively our billet mount as an optional extra for the Saxo/ph2 106.</p><p>Includes –<br>Poly bushed pin type top gearbox mount.<br>Poly bushed rear gearbox bracket/mount.<br>Additional 4th poly bushed rear mount integrated into the intermediate bearing carrier.<br>Billet alloy intermediate bearing carrier, with a natural hard anodised finish, supplied with hockey stick type bearing retainer bolts.<br>60mm shorter intermediate shaft.<br>Satchell competition specification driveshaft bar, available in any length required – standard track through to full Maxi width.<br>Larger/stronger 406/306 type BE outer joints (rather than the smaller 205 option). For use with our BE drive flanges for MA hubs, or any of our full suspension kits.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,106/Saxo BE4R Engine mount kit (standard engine position),,
BE4/BE4R clutch cable kit,"<p>Rocker clutch kit to allow the retention of the OEM MA clutch cable with the BE4R gearbox upgrade in the 106/Saxo.</p><p>Fully adjustable for leverage and travel.</p><p>Suitable for all options of clutch from OE through to full race 7.25 inch lug ","<p>Rocker clutch kit to allow the retention of the OEM MA clutch cable with the BE4R gearbox upgrade in the 106/Saxo.</p><p>Fully adjustable for leverage and travel.</p><p>Suitable for all options of clutch from OE through to full race 7.25 inch lug drive kits.</p><p>Can be adjusted to give the light ‘OE’ feel to even the heaviest of sprung covers.</p><p>This kit could also be used in a variety of other installations, for example in a Peugeot 205 when fitting the EW engine with BE4 gearbox etc</p><p>PLEASE NOTE, the kit is designed to operate using the OE BE4R hydraulic clutch arm. If your gearbox has the cable arm this will need changing for the hydraulic arm to use this kit.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BE4/BE4R clutch cable kit,,
BE3/4 Billet end case/Case strengthener,"<p>CNC Billet end case for the Peugeot/Citroen BE1/BE3/BE4 gearbox, supplied in a natural hard anodised finish.</p><p>We have designed this replacement competition end case to give additional strength to the BE casings for higher power/torque applica","<p>CNC Billet end case for the Peugeot/Citroen BE1/BE3/BE4 gearbox, supplied in a natural hard anodised finish.</p><p>We have designed this replacement competition end case to give additional strength to the BE casings for higher power/torque applications, and also give clearance for close ratio gear kits running larger diameter 5th gears – for example as used in our H pattern dog gear kits.</p><p>Includes high tensile bolts required for fitting, and a replacement drain plug.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,BE3/4 Billet end case/Case strengthener,,
Gripper BE3/BE4 Plate diff,"<p>Gripper Multi-Plate Race Spec Differential to suit BE1, BE3 and BE4 gearboxes.</p><p>&nbsp;</p><p>The Gripper Limited Slip Differential uses a multi-plate design which, when it detects a difference in wheels speed across the driven axle, locks the","<p>Gripper Multi-Plate Race Spec Differential to suit BE1, BE3 and BE4 gearboxes.</p><p>&nbsp;</p><p>The Gripper Limited Slip Differential uses a multi-plate design which, when it detects a difference in wheels speed across the driven axle, locks the driveshafts together increasing traction. This increase in traction equates to faster launches and increased corner exit speeds as the wheels are no longer spinning as they would with an open diff. Torque is equalised across the driven wheels sending drive torque to both whereas an open diff will send the torque to the spinning wheel wasting drive in tyre smoke! Understeer and oversteer characteristics are controlled and your car laps faster as a result.</p><p>This differential is available with several options of setup:</p><p>&nbsp;</p><p>A – Tarmac racing – 40/65 Ramp angles with a 120NM Pre-Load<br>B – Road/trackday use – 40/65 Ramp angles with a 60NM Pre-Load<br>C – Gravel Rallying – 30/60 Ramp angles with a 120NM Pre-Load<br>D – Gravel Ralying – 30/60 Ramp angles with a 60NM Pre-Load<br>E – Old ZF Race Spec – 45/45 Ramp angles with a 120NM Pre-Load<br>F – Old ZF Road Spec – 45/45 Ramp angles with a 60NM Pre-Load<br>G – Race Soft Locking /lightweight – 50/80 Ramp angles with a 120NM Pre-Load<br>H – Road Soft Locking /lightweight – 50/80 Ramp angles with a 60NM Pre-Load<br>J – Race use (open on over-run) – 30/80 Ramp angles with a 120NM Pre-Load<br>K – Road use (less plates) – 30/80 Ramp angles with a 60NM Pre-Load</p><p>&nbsp;</p><p>Gripper Lifetime Warranty / Guarantee</p><p>&nbsp;</p><p>For customers peace of mind, all Gripper Diffs are covered by a lifetime warranty / guarantee against poor workmanship and inferior materials. Cases, lids and gears are made of aero quality steel and are built to tight tolerances which make them one of the most reliable and sought after transmission products on the market. Plates have minute machined oil grooves designed to allow a microscopic layer of oil to be pumped between them to smooth out and speed up lock / unlock which has the added benefit of significantly increasing the service life. Preload and locking action is maintained for much longer and the cost of ownership of a Gripper diff is lower compared to other multi plate limited slip diff designs.</p>",0,0,1,0,0,1,,,,0,1,0,0,,,,,,,,0,1,0,0,0,0,1,0,Gripper BE3/BE4 Plate diff,,
